T,current_cost,candidate_cost,probability,accepted,type,idx1,x1,z1,idx2,x2,z2
343597.4,1563,1567.5,0.9999869,true,Move,4,32,13,,34,10
343597.4,1567.5,1583,0.9999549,true,Move,3,61,1,,62,-1
343597.4,1583,1563.5,1,true,Move,4,34,10,,31,6
343597.4,1563.5,1433,1,true,Swap,0,-23,12,2,20,6
343597.4,1433,1457,0.99993014,true,Move,4,31,6,,36,7
343597.4,1457,1490,0.999904,true,Move,1,2,-21,,7,-24
343597.4,1490,1444.5,1,true,Move,3,62,-1,,58,4
343597.4,1444.5,1476,0.9999083,true,Swap,1,20,6,2,7,-24
343597.4,1476,1479,0.9999913,true,Swap,2,36,7,4,7,-24
343597.4,1479,1524.5,0.99986756,true,Move,3,58,4,,63,6
343597.4,1524.5,1581.5,0.9998341,true,Swap,0,36,7,2,-23,12
343597.4,1581.5,1596.5,0.99995637,true,Swap,3,-23,12,2,63,6
343597.4,1596.5,1587.5,1,true,Move,1,20,6,,18,2
343597.4,1587.5,1580,1,true,Move,1,18,2,,13,2
343597.4,1580,1622,0.99987775,true,Swap,3,13,2,1,-23,12
343597.4,1622,1610,1,true,Swap,3,7,-24,4,13,2
343597.4,1610,1496,1,true,Swap,4,63,6,2,13,2
343597.4,1496,1517,0.9999389,true,Move,2,13,2,,16,4
343597.4,1517,1547,0.9999127,true,Move,2,16,4,,18,8
343597.4,1547,1550,0.9999913,true,Move,3,7,-24,,9,-24
343597.4,1550,1505,1,true,Swap,1,63,6,4,-23,12
343597.4,1505,1520.5,0.9999549,true,Move,1,63,6,,65,7
343597.4,1520.5,1538.5,0.9999476,true,Move,0,36,7,,36,11
343597.4,1538.5,1545.5,0.9999796,true,Move,4,-23,12,,-24,11
343597.4,1545.5,1533.5,1,true,Move,0,36,11,,34,9
343597.4,1533.5,1581.5,0.9998603,true,Move,2,18,8,,22,12
343597.4,1581.5,1570.5,1,true,Move,4,-24,11,,-22,15
343597.4,1570.5,1567.5,1,true,Move,1,65,7,,65,9
343597.4,1567.5,1564.5,1,true,Move,1,65,9,,65,11
343597.4,1564.5,1570.5,0.99998254,true,Move,1,65,11,,65,7
343597.4,1570.5,1626,0.9998385,true,Swap,0,22,12,2,34,9
343597.4,1626,1599.5,1,true,Move,1,65,7,,61,2
343597.4,1599.5,1619.5,0.99994177,true,Move,3,9,-24,,11,-26
343597.4,1619.5,1583.5,1,true,Swap,3,61,2,1,11,-26
343597.4,1583.5,1600,0.99995196,true,Swap,0,34,9,2,22,12
274877.94,1600,1614.5,0.99994725,true,Move,1,11,-26,,15,-27
274877.94,1614.5,1634,0.9999291,true,Move,1,15,-27,,11,-30
274877.94,1634,1605.5,1,true,Move,3,61,2,,58,4
274877.94,1605.5,1651,0.9998345,true,Move,1,11,-30,,13,-35
274877.94,1651,1662,0.99996,true,Move,1,13,-35,,9,-37
274877.94,1662,1626,1,true,Swap,1,58,4,3,9,-37
274877.94,1626,1656,0.99989086,true,Swap,1,-22,15,4,58,4
274877.94,1656,1676,0.9999272,true,Move,3,9,-37,,11,-39
274877.94,1676,1685,0.9999673,true,Swap,2,58,4,4,22,12
274877.94,1685,1694,0.9999673,true,Move,2,58,4,,58,7
274877.94,1694,1719.5,0.99990726,true,Move,3,11,-39,,11,-42
274877.94,1719.5,1715,1,true,Move,0,34,9,,32,12
274877.94,1715,1724,0.9999673,true,Move,0,32,12,,32,14
274877.94,1724,1691,1,true,Move,2,58,7,,55,6
274877.94,1691,1688,1,true,Swap,3,-22,15,1,11,-42
274877.94,1688,1644.5,1,true,Swap,2,32,14,0,55,6
274877.94,1644.5,1652,0.9999727,true,Move,4,22,12,,24,15
274877.94,1652,1682.5,0.9998891,true,Move,3,-22,15,,-24,20
274877.94,1682.5,1653.5,1,true,Move,3,-24,20,,-22,16
274877.94,1653.5,1689.5,0.99986905,true,Swap,3,11,-42,1,-22,16
274877.94,1689.5,1685.5,1,true,Move,0,55,6,,54,9
274877.94,1685.5,1676.5,1,true,Swap,0,24,15,4,54,9
274877.94,1676.5,1701,0.9999109,true,Move,3,11,-42,,16,-44
274877.94,1701,1702.5,0.9999945,true,Move,1,-22,16,,-22,17
274877.94,1702.5,1698,1,true,Move,3,16,-44,,13,-44
274877.94,1698,1722,0.9999127,true,Move,3,13,-44,,12,-47
274877.94,1722,1741.5,0.9999291,true,Move,1,-22,17,,-25,13
274877.94,1741.5,1746,0.9999836,true,Move,0,24,15,,21,19
274877.94,1746,1756,0.99996364,true,Move,2,32,14,,27,17
274877.94,1756,1747,1,true,Swap,4,21,19,0,54,9
274877.94,1747,1762,0.9999454,true,Move,0,54,9,,54,13
274877.94,1762,1768,0.9999782,true,Swap,1,21,19,4,-25,13
274877.94,1768,1750.5,1,true,Move,1,21,19,,17,18
274877.94,1750.5,1779,0.99989635,true,Swap,0,27,17,2,54,13
274877.94,1779,1804.5,0.99990726,true,Move,4,-25,13,,-28,17
274877.94,1804.5,1807.5,0.9999891,true,Swap,0,17,18,1,27,17
274877.94,1807.5,1798.5,1,true,Swap,4,12,-47,3,-28,17
274877.94,1798.5,1759.5,1,true,Swap,4,27,17,1,12,-47
274877.94,1759.5,1749.5,1,true,Move,2,54,13,,53,13
274877.94,1749.5,1809.5,0.9997817,true,Swap,4,-28,17,3,27,17
274877.94,1809.5,1849.5,0.9998545,true,Move,2,53,13,,57,12
274877.94,1849.5,1917.5,0.99975264,true,Move,2,57,12,,62,16
274877.94,1917.5,1880,1,true,Swap,0,62,16,2,17,18
274877.94,1880,1857,1,true,Move,4,-28,17,,-26,13
274877.94,1857,1869.5,0.9999545,true,Move,4,-26,13,,-28,10
274877.94,1869.5,1821.5,1,true,Move,0,62,16,,59,11
274877.94,1821.5,1848.5,0.9999018,true,Move,2,17,18,,22,17
274877.94,1848.5,1796.5,1,true,Move,0,59,11,,55,7
274877.94,1796.5,1774.5,1,true,Swap,1,27,17,3,12,-47
274877.94,1774.5,1797,0.99991816,true,Swap,2,27,17,1,22,17
219902.36,1797,1781,1,true,Swap,4,22,17,1,-28,10
219902.36,1781,1777,1,true,Move,2,27,17,,32,14
219902.36,1777,1690,1,true,Swap,2,-28,10,1,32,14
219902.36,1690,1676.5,1,true,Move,4,22,17,,22,14
219902.36,1676.5,1677.5,0.99999547,true,Move,0,55,7,,56,2
219902.36,1677.5,1689,0.9999477,true,Move,0,56,2,,56,-1
219902.36,1689,1683,1,true,Move,1,32,14,,32,10
219902.36,1683,1684.5,0.9999932,true,Move,4,22,14,,25,12
219902.36,1684.5,1740.5,0.99974537,true,Move,3,12,-47,,15,-52
219902.36,1740.5,1739,1,true,Move,1,32,10,,31,8
219902.36,1739,1781.5,0.99980676,true,Move,0,56,-1,,56,-6
219902.36,1781.5,1784,0.9999886,true,Move,1,31,8,,31,9
219902.36,1784,1788.5,0.99997956,true,Swap,3,-28,10,2,15,-52
219902.36,1788.5,1712,1,true,Move,0,56,-6,,51,-2
219902.36,1712,1741,0.99986815,true,Move,2,15,-52,,18,-54
219902.36,1741,1729,1,true,Move,2,18,-54,,14,-54
219902.36,1729,1729.5,0.99999774,true,Move,1,31,9,,29,8
219902.36,1729.5,1756.5,0.9998772,true,Swap,3,51,-2,0,-28,10
219902.36,1756.5,1831.5,0.999659,true,Swap,0,29,8,1,-28,10
219902.36,1831.5,1881.5,0.99977267,true,Move,2,14,-54,,10,-59
219902.36,1881.5,1889.5,0.99996364,true,Move,3,51,-2,,52,3
219902.36,1889.5,1888,1,true,Move,1,-28,10,,-28,11
219902.36,1888,1868,1,true,Move,2,10,-59,,11,-57
219902.36,1868,1909.5,0.9998113,true,Move,1,-28,11,,-32,6
219902.36,1909.5,1902,1,true,Move,4,25,12,,21,17
219902.36,1902,1903.5,0.9999932,true,Move,0,29,8,,25,11
219902.36,1903.5,1911,0.9999659,true,Move,1,-32,6,,-32,1
219902.36,1911,1900,1,true,Move,3,52,3,,50,5
219902.36,1900,1865.5,1,true,Move,3,50,5,,46,4
219902.36,1865.5,1906.5,0.99981356,true,Move,1,-32,1,,-36,-1
219902.36,1906.5,1954,0.999784,true,Move,3,46,4,,51,6
219902.36,1954,1975,0.9999045,true,Move,4,21,17,,22,22
219902.36,1975,1949.5,1,true,Move,1,-36,-1,,-34,2
219902.36,1949.5,1969.5,0.99990904,true,Move,1,-34,2,,-36,0
219902.36,1969.5,1961,1,true,Move,4,22,22,,23,18
219902.36,1961,1954.5,1,true,Move,4,23,18,,22,16
219902.36,1954.5,1954.5,1,true,Swap,4,51,6,3,22,16
219902.36,1954.5,1904.5,1,true,Move,2,11,-57,,7,-52
219902.36,1904.5,1870.5,1,true,Move,4,51,6,,46,7
219902.36,1870.5,1888,0.9999204,true,Move,3,22,16,,25,18
219902.36,1888,1852.5,1,true,Move,1,-36,0,,-32,1
219902.36,1852.5,1865,0.99994314,true,Move,3,25,18,,29,17
219902.36,1865,1815,1,true,Move,2,7,-52,,7,-47
219902.36,1815,1795,1,true,Move,2,7,-47,,11,-45
219902.36,1795,1786,1,true,Move,4,46,7,,42,9
219902.36,1786,1806,0.99990904,true,Move,2,11,-45,,11,-47
219902.36,1806,1746,1,true,Swap,4,-32,1,1,42,9
219902.36,1746,1753.5,0.9999659,true,Move,0,25,11,,25,12
219902.36,1753.5,1758,0.99997956,true,Move,0,25,12,,26,12
219902.36,1758,1787,0.99986815,true,Move,2,11,-47,,14,-49
175921.89,1787,1784.5,1,true,Move,3,29,17,,32,15
175921.89,1784.5,1775,1,true,Move,3,32,15,,35,11
175921.89,1775,1791.5,0.99990624,true,Move,1,42,9,,46,8
175921.89,1791.5,1806.5,0.99991477,true,Move,2,14,-49,,19,-49
175921.89,1806.5,1816.5,0.99994314,true,Move,4,-32,1,,-33,6
175921.89,1816.5,1783.5,1,true,Swap,1,19,-49,2,46,8
175921.89,1783.5,1832,0.9997243,true,Move,1,19,-49,,23,-54
175921.89,1832,1835,0.99998295,true,Swap,4,23,-54,1,-33,6
175921.89,1835,1832,1,true,Move,2,46,8,,41,11
175921.89,1832,1823,1,true,Move,2,41,11,,44,8
175921.89,1823,1829,0.9999659,true,Move,2,44,8,,46,7
175921.89,1829,1830.5,0.9999915,true,Swap,2,26,12,0,46,7
175921.89,1830.5,1842.5,0.9999318,true,Move,2,26,12,,21,16
175921.89,1842.5,1831,1,true,Move,4,23,-54,,28,-50
175921.89,1831,1826,1,true,Move,0,46,7,,48,3
175921.89,1826,1812.5,1,true,Swap,3,21,16,2,35,11
175921.89,1812.5,1845,0.9998153,true,Move,4,28,-50,,27,-54
175921.89,1845,1842,1,true,Move,3,21,16,,22,15
175921.89,1842,1860,0.99989766,true,Move,3,22,15,,19,20
175921.89,1860,1837,1,true,Move,4,27,-54,,23,-52
175921.89,1837,1820.5,1,true,Move,3,19,20,,23,15
175921.89,1820.5,1763.5,1,true,Swap,1,23,15,3,-33,6
175921.89,1763.5,1769.5,0.9999659,true,Move,2,35,11,,36,11
175921.89,1769.5,1762,1,true,Move,0,48,3,,45,-1
175921.89,1762,1738,1,true,Move,2,36,11,,32,11
175921.89,1738,1804,0.9996249,true,Swap,4,-33,6,3,23,-52
175921.89,1804,1794.5,1,true,Move,4,-33,6,,-31,3
175921.89,1794.5,1772,1,true,Move,3,23,-52,,25,-49
175921.89,1772,1756.5,1,true,Move,3,25,-49,,26,-47
175921.89,1756.5,1765,0.99995166,true,Move,4,-31,3,,-32,3
175921.89,1765,1732,1,true,Swap,1,26,-47,3,23,15
175921.89,1732,1769.5,0.99978685,true,Swap,2,45,-1,0,32,11
175921.89,1769.5,1774,0.9999744,true,Move,0,32,11,,35,9
175921.89,1774,1648,1,true,Swap,0,-32,3,4,35,9
175921.89,1648,1658.5,0.99994034,true,Move,4,35,9,,33,12
175921.89,1658.5,1671.5,0.9999261,true,Move,0,-32,3,,-33,4
175921.89,1671.5,1624.5,1,true,Move,1,26,-47,,23,-42
175921.89,1624.5,1603.5,1,true,Move,4,33,12,,31,8
175921.89,1603.5,1630.5,0.9998465,true,Move,1,23,-42,,24,-45
175921.89,1630.5,1617,1,true,Move,3,23,15,,25,10
175921.89,1617,1635.5,0.99989486,true,Move,1,24,-45,,25,-47
175921.89,1635.5,1601.5,1,true,Move,2,45,-1,,42,4
175921.89,1601.5,1595,1,true,Swap,4,42,4,2,31,8
175921.89,1595,1581,1,true,Move,2,31,8,,31,6
175921.89,1581,1659,0.9995567,true,Swap,0,25,-47,1,-33,4
175921.89,1659,1687,0.99984086,true,Move,2,31,6,,32,11
175921.89,1687,1729,0.9997613,true,Swap,0,42,4,4,25,-47
175921.89,1729,1715.5,1,true,Move,0,42,4,,40,3
175921.89,1715.5,1680.5,1,true,Move,4,25,-47,,30,-42
175921.89,1680.5,1659.5,1,true,Swap,4,40,3,0,30,-42
140737.52,1659.5,1624.5,1,true,Move,1,-33,4,,-28,7
140737.52,1624.5,1638.5,0.9999005,true,Move,2,32,11,,30,12
140737.52,1638.5,1652,0.9999041,true,Move,0,30,-42,,33,-42
140737.52,1652,1625,1,true,Move,4,40,3,,35,4
140737.52,1625,1595.5,1,true,Move,1,-28,7,,-24,8
140737.52,1595.5,1502.5,1,true,Swap,0,-24,8,1,33,-42
140737.52,1502.5,1487,1,true,Move,3,25,10,,23,11
140737.52,1487,1490,0.99997866,true,Swap,3,30,12,2,23,11
140737.52,1490,1514,0.9998295,true,Move,2,23,11,,20,15
140737.52,1514,1523.5,0.9999325,true,Move,4,35,4,,36,6
140737.52,1523.5,1509.5,1,true,Move,4,36,6,,33,3
140737.52,1509.5,1525.5,0.99988633,true,Move,2,20,15,,25,16
140737.52,1525.5,1600.5,0.99946725,true,Swap,0,33,3,4,-24,8
140737.52,1600.5,1605.5,0.9999645,true,Move,3,30,12,,33,13
140737.52,1605.5,1619,0.9999041,true,Move,0,33,3,,34,5
140737.52,1619,1634,0.9998934,true,Swap,0,25,16,2,34,5
140737.52,1634,1596.5,1,true,Swap,4,34,5,2,-24,8
140737.52,1596.5,1592.5,1,true,Move,1,33,-42,,34,-41
140737.52,1592.5,1600,0.9999467,true,Move,3,33,13,,29,14
140737.52,1600,1582,1,true,Swap,4,25,16,0,34,5
140737.52,1582,1582.5,0.9999964,true,Move,4,25,16,,23,21
140737.52,1582.5,1612.5,0.99978685,true,Move,2,-24,8,,-27,8
140737.52,1612.5,1546.5,1,true,Swap,3,-27,8,2,29,14
140737.52,1546.5,1517,1,true,Move,3,-27,8,,-23,11
140737.52,1517,1494.5,1,true,Move,0,34,5,,30,2
140737.52,1494.5,1578.5,0.9994033,true,Swap,1,-23,11,3,34,-41
140737.52,1578.5,1536.5,1,true,Swap,0,-23,11,1,30,2
140737.52,1536.5,1542,0.9999609,true,Move,4,23,21,,21,22
140737.52,1542,1578,0.99974424,true,Swap,1,-23,11,0,30,2
140737.52,1578,1594.5,0.99988276,true,Move,3,34,-41,,32,-44
140737.52,1594.5,1677,0.99941397,true,Swap,3,29,14,2,32,-44
140737.52,1677,1675.5,1,true,Move,1,-23,11,,-23,10
140737.52,1675.5,1585.5,1,true,Swap,3,-23,10,1,29,14
140737.52,1585.5,1581,1,true,Move,1,29,14,,25,15
140737.52,1581,1564.5,1,true,Swap,3,32,-44,2,-23,10
140737.52,1564.5,1626.5,0.9995596,true,Move,2,-23,10,,-28,14
140737.52,1626.5,1640,0.9999041,true,Move,4,21,22,,18,26
140737.52,1640,1660.5,0.9998543,true,Move,0,30,2,,32,-1
140737.52,1660.5,1659,1,true,Move,1,25,15,,23,16
140737.52,1659,1701.5,0.99969804,true,Move,0,32,-1,,32,-6
140737.52,1701.5,1701.5,1,true,Swap,3,32,-6,0,32,-44
140737.52,1701.5,1706,0.99996805,true,Move,4,18,26,,18,27
140737.52,1706,1676.5,1,true,Move,0,32,-44,,33,-40
140737.52,1676.5,1712.5,0.99974424,true,Move,2,-28,14,,-31,16
140737.52,1712.5,1739.5,0.9998082,true,Swap,3,18,27,4,32,-6
140737.52,1739.5,1713,1,true,Move,4,32,-6,,28,-5
140737.52,1713,1686,1,true,Swap,4,18,27,3,28,-5
140737.52,1686,1671,1,true,Move,2,-31,16,,-28,21
140737.52,1671,1666.5,1,true,Move,1,23,16,,21,15
140737.52,1666.5,1687.5,0.9998508,true,Swap,2,18,27,4,-28,21
112590.016,1687.5,1683,1,true,Move,1,21,15,,22,11
112590.016,1683,1674,1,true,Move,1,22,11,,21,6
112590.016,1674,1701,0.9997602,true,Move,4,-28,21,,-31,22
112590.016,1701,1740,0.9996537,true,Swap,1,-31,22,4,21,6
112590.016,1740,1764,0.99978685,true,Swap,4,28,-5,3,21,6
112590.016,1764,1772,0.99992895,true,Move,1,-31,22,,-33,20
112590.016,1772,1775,0.99997336,true,Move,2,18,27,,23,26
112590.016,1775,1775,1,true,Swap,4,33,-40,0,28,-5
112590.016,1775,1772,1,true,Move,1,-33,20,,-30,25
112590.016,1772,1762.5,1,true,Move,0,28,-5,,24,-6
112590.016,1762.5,1753.5,1,true,Move,0,24,-6,,22,-6
112590.016,1753.5,1767,0.9998801,true,Move,4,33,-40,,36,-40
112590.016,1767,1754,1,true,Move,0,22,-6,,21,-5
112590.016,1754,1748,1,true,Swap,2,-30,25,1,23,26
112590.016,1748,1718,1,true,Move,4,36,-40,,35,-37
112590.016,1718,1638,1,true,Move,2,-30,25,,-25,20
112590.016,1638,1673.5,0.99968475,true,Move,0,21,-5,,22,-9
112590.016,1673.5,1720.5,0.99958265,true,Move,4,35,-37,,36,-42
112590.016,1720.5,1714.5,1,true,Move,3,21,6,,20,3
112590.016,1714.5,1731,0.99985343,true,Move,1,23,26,,18,28
112590.016,1731,1686,1,true,Swap,0,18,28,1,22,-9
112590.016,1686,1677,1,true,Move,1,22,-9,,27,-6
112590.016,1677,1627,1,true,Move,2,-25,20,,-23,15
112590.016,1627,1735,0.9990412,true,Swap,4,-23,15,2,36,-42
112590.016,1735,1709,1,true,Move,2,36,-42,,35,-40
112590.016,1709,1716.5,0.99993336,true,Move,3,20,3,,24,4
112590.016,1716.5,1760,0.9996137,true,Move,1,27,-6,,31,-9
112590.016,1760,1778,0.99984014,true,Move,4,-23,15,,-23,19
112590.016,1778,1757.5,1,true,Move,1,31,-9,,34,-5
112590.016,1757.5,1756.5,1,true,Move,4,-23,19,,-25,15
112590.016,1756.5,1748.5,1,true,Move,2,35,-40,,37,-38
112590.016,1748.5,1735,1,true,Move,3,24,4,,19,0
112590.016,1735,1655,1,true,Move,2,37,-38,,32,-33
112590.016,1655,1625,1,true,Move,4,-25,15,,-22,14
112590.016,1625,1629.5,0.99996,true,Move,3,19,0,,20,2
112590.016,1629.5,1514,1,true,Swap,0,32,-33,2,18,28
112590.016,1514,1486,1,true,Move,4,-22,14,,-18,18
112590.016,1486,1513,0.9997602,true,Move,2,18,28,,22,29
112590.016,1513,1519,0.9999467,true,Move,2,22,29,,17,34
112590.016,1519,1489,1,true,Move,2,17,34,,15,30
112590.016,1489,1508.5,0.99982685,true,Move,0,32,-33,,37,-33
112590.016,1508.5,1501,1,true,Move,4,-18,18,,-18,13
112590.016,1501,1612,0.9990146,true,Swap,4,34,-5,1,-18,13
112590.016,1612,1501,1,true,Swap,1,34,-5,4,-18,13
112590.016,1501,1537,0.9996803,true,Swap,1,15,30,2,34,-5
112590.016,1537,1514.5,1,true,Move,0,37,-33,,32,-33
112590.016,1514.5,1486,1,true,Swap,3,34,-5,2,20,2
112590.016,1486,1534.5,0.9995693,true,Move,4,-18,13,,-23,17
112590.016,1534.5,1527.5,1,true,Move,4,-23,17,,-22,18
112590.016,1527.5,1518.5,1,true,Move,2,20,2,,15,4
90072.016,1518.5,1509.5,1,true,Move,1,15,30,,18,27
90072.016,1509.5,1477.5,1,true,Move,3,34,-5,,35,0
90072.016,1477.5,1514.5,0.9995893,true,Move,4,-22,18,,-26,20
90072.016,1514.5,1516,0.9999834,true,Move,1,18,27,,22,26
90072.016,1516,1507,1,true,Move,1,22,26,,26,22
90072.016,1507,1499.5,1,true,Move,4,-26,20,,-23,24
90072.016,1499.5,1493.5,1,true,Swap,0,35,0,3,32,-33
90072.016,1493.5,1490,1,true,Move,4,-23,24,,-21,27
90072.016,1490,1556,0.9992675,true,Swap,0,26,22,1,35,0
90072.016,1556,1556,1,true,Swap,3,35,0,1,32,-33
90072.016,1556,1568,0.9998668,true,Move,2,15,4,,14,9
90072.016,1568,1533.5,1,true,Move,4,-21,27,,-18,25
90072.016,1533.5,1551.5,0.9998002,true,Move,4,-18,25,,-18,29
90072.016,1551.5,1571,0.9997835,true,Move,0,26,22,,30,25
90072.016,1571,1514,1,true,Swap,0,-18,29,4,30,25
90072.016,1514,1496,1,true,Swap,1,14,9,2,32,-33
90072.016,1496,1503.5,0.99991673,true,Move,1,14,9,,19,9
90072.016,1503.5,1500.5,1,true,Move,3,35,0,,30,-3
90072.016,1500.5,1608.5,0.99880165,true,Swap,4,-18,29,0,30,25
90072.016,1608.5,1601,1,true,Move,4,-18,29,,-15,33
